Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt,Landslide
67.97820205367913,38.9198152742966,34.35795477835891,37.04605692072303,1.5417120634787234,9.84947208283034,0,1,0,0
32.117541614995034,32.83594920130017,17.31066713260054,76.00225666692803,0.4228116025976685,8.784434405579352,0,0,1,0
332.6210826661333,63.32031977789222,99.33236159389872,26.032140394282724,0.1735867978035451,8.956306946014415,0,1,0,1
338.31489124535017,41.51163636178799,24.05813571375393,62.52816464509639,2.3726190332135566,6.609483143656175,0,0,1,1
284.8550983595968,25.97038232520913,98.95788945671327,26.211428111829644,0.156322796691708,3.480629940112638,0,1,0,1
113.56868151894604,11.845747093276003,97.95519393098026,69.22942548009384,0.4749072893546899,8.941804058450284,1,0,0,0
43.20851876217051,14.074809724096074,81.44362935172357,83.6310231104674,2.897664683859876,2.9505934351043632,0,0,1,0
242.6392290141333,18.519015797074104,69.34806658737978,16.412161921408405,0.638048624156885,5.648979856254918,0,1,0,1
159.65184787146444,20.05799968041788,62.00263452259762,82.99361197359532,5.420399155113702,1.0423231748216295,1,0,0,1
51.4929998472248,56.036963470468265,87.94913908400513,58.421772897286814,5.848240789624298,9.223458519820865,0,1,0,1
178.36014943783186,38.6733672969515,36.04955694575391,16.439944178032157,0.4685278698819385,1.4506660548235726,0,1,0,1
21.69209717917425,36.403454682461984,52.091309123638936,43.47876698237408,0.062762243317746,2.287723217017552,0,0,1,0
319.1689367067859,11.886132312153048,65.74509724298517,19.47742641365881,1.8314917025785624,5.603434873375739,0,1,0,1
97.98519374400576,56.6083816009661,47.0071428282542,68.03130999799126,0.8994483786522416,7.652725352119166,0,0,1,0
235.25757668035388,48.36885819250902,48.47378086812412,73.29813209761546,0.1592960385029724,6.212545494066174,1,0,0,1
115.98176587039973,9.060101714000094,39.72562007518759,14.521686824551908,1.8440529434303872,2.3597324323615534,0,1,0,0
186.82312720045567,47.47010583378612,60.780863501608245,50.55258674251799,0.0475067822156703,0.0593832731485288,0,0,0,1
195.8814949767151,37.61229304055876,86.55170752136044,78.31625504233254,3.062602467088629,7.583648274059019,0,0,1,1
72.85051487867919,9.903520744806697,28.13755402056816,89.25467373958969,0.2238859339714643,9.852812892815384,1,0,0,0
339.6587734399499,32.498038491719385,94.09897348780972,51.2166080067593,0.204265554592235,8.1086355470456,1,0,0,1
273.5451599427789,34.08177722780282,72.01788883734068,90.52513012502664,0.2897806972394192,4.629055850658323,0,1,0,1
329.42964013182427,14.946472409796543,84.09458914120272,53.212007341042685,4.838335585465387,9.04248425092111,0,0,1,1
314.2412991454006,61.74188882001694,60.05716233670105,40.47714451399172,1.7721890185216314,4.127984347527582,0,0,1,1
213.2859927957689,55.99852228883972,80.15650312816571,81.3382815697606,2.4244788175165324,5.273094138222501,0,0,1,1
323.43723990785975,45.1413402397465,11.458035760552049,49.368443941228016,0.7603375221429116,4.797441185587048,0,1,0,1
40.08745069765263,32.73773366003643,83.65423823015817,47.471225950807074,0.6149163234111066,4.503857533021972,0,0,1,1
76.63417322250936,29.70593249507051,13.612497317682989,49.128124046884544,0.4008077573881332,7.7631481544743615,0,1,0,0
25.37727822958294,44.05840802905725,90.09220387265762,81.21065016827708,0.9827601792945776,5.291350627331445,1,0,0,0
120.61231245950988,37.725912164414325,99.2766472514779,79.8747387519247,1.2038697426051714,3.2013353641508995,0,1,0,1
142.15027849442387,8.736386352913136,36.46607159591,41.31679931961901,1.4985910350143723,2.618673768201859,0,0,0,0
102.25867080312462,35.7501589262199,28.92867006572143,34.99698738834725,0.4458281113899068,0.4255858038259622,0,0,1,0
291.77075311165595,53.38421703397037,78.88270274722366,49.27352216352163,4.453754727109756,5.852791860736307,0,1,0,1
131.29613107582037,32.55439265581748,32.77237068282279,56.54952587633981,0.2790579817475942,2.33811608324029,0,1,0,1
105.51773329370944,8.117394653256104,87.90061448549831,26.45034895651973,5.056868532965592,1.5239325240630115,0,0,0,1
194.51666827380447,52.17669196304199,19.255833294172906,76.45595762440315,0.0224513699350725,6.5556081400853925,0,1,0,0
57.9142364914193,17.081826928158463,21.335967674142243,48.78344891591806,0.9841404088670708,6.82803211532441,0,1,0,0
282.7469734563735,20.51725009328233,98.1236399590554,35.064099357796366,0.608275299933686,7.533941177963776,0,0,0,1
35.34721885112208,14.882381205937754,70.64550084430041,14.613889366759157,0.8943667149622024,5.060590118568984,0,0,1,0
345.5415584441759,24.812903892289853,86.21985019860576,26.496064436324623,1.2682751975630768,8.945843321778671,0,1,0,1
272.5632215608635,50.4050903413181,39.18964396163662,90.43530545803851,0.8579592741453048,9.366610396312367,0,1,0,1
77.56333172161862,36.16315157023624,70.8835374568544,32.458971813757394,0.8038225074842933,8.08334085093527,0,1,0,1
11.877519822024816,17.29287644904275,63.48176445777375,20.19733604303318,1.9792068891372567,6.374155145981463,1,0,0,0
287.2568856746436,57.66980468912245,64.28351081106523,46.460551248949386,1.736952513443441,3.0720234882323267,0,0,0,1
250.33149690818985,57.77491129709175,71.42792135839494,32.63789690242238,2.6870808460987323,9.830301970121202,0,1,0,1
257.8624371339357,57.23470550276041,61.78232558161887,8.164332524407474,0.4314410733999657,2.777654863559786,0,0,1,1
272.2319178732216,19.32777268289236,48.615613237239934,34.08306955514755,1.4106004810510555,2.066436373804789,1,0,0,1
35.17518158959072,32.07436065085929,34.83304249424921,53.96977615455217,1.3199193469932968,4.449433432176498,0,1,0,0
131.8783477050527,64.0993793684525,79.17231978218818,54.65411348179703,0.6924290594319875,0.6155636785882652,1,0,0,1
49.3954802385441,51.32074857859942,30.36451870028676,37.090302905919984,0.99846595353114,9.786019923484318,0,0,1,0
303.4551647977018,6.6300452735335895,72.31188755389728,45.25724806273406,0.5648401894748264,5.904913886343426,0,1,0,1
221.9213631213697,8.912275475629523,30.9999540384394,91.89661264112898,0.2294547617673038,5.591673312058544,0,1,0,0
122.50532844990072,32.835882608739965,66.27971529590084,38.961362950728045,0.3608184088306619,6.5751729850022125,1,0,0,0
31.609839097248035,59.55321235169361,77.2370440416126,28.240413193398467,0.1672584480723414,4.995385295383206,1,0,0,1
115.73398938332517,37.32210787716285,29.684250001588527,26.91203396600841,1.723609513933749,0.3690319950906887,1,0,0,1
120.562329489094,34.868750482057415,15.394897077517744,46.19881514337207,1.621427016954999,6.142497323961948,1,0,0,0
258.0661006349418,11.328421997397836,21.78763686947567,73.35681338452497,4.511900763684697,7.175930075716484,0,1,0,1
226.7695402607725,44.40680628345764,64.5397270543923,23.538936576962588,1.962214452251857,4.196653153209328,0,1,0,1
311.652332475951,54.32618963601353,86.4501765603162,68.83665144266912,0.0801736965216706,7.585090942108369,0,1,0,1
170.55307455506275,27.82520045045374,14.049713911188192,6.903484101447466,3.234421339449958,2.308662928417285,0,1,0,1
50.662043619022576,51.536711055519646,76.07361331374817,42.703968018555145,2.978109129486241,2.251702081108531,1,0,0,1
252.5032276558183,62.868599234048695,40.71867813550469,74.82785586825082,0.8786479299828442,1.6560990274913607,1,0,0,1
268.66691652974515,17.225987547661347,53.06755329275703,35.48596601969883,1.322337846047134,3.75134785990216,1,0,0,1
200.8342471736287,36.39977787168448,93.59735948610091,55.73633913008595,5.599455959463276,8.47776975212138,0,0,1,1
272.1288411845507,22.22827748507453,39.87743542622609,23.44813095433197,1.1399063171051584,8.28772501838319,0,1,0,1
177.89050276389284,52.57126514203036,51.88032405455375,71.7795852013555,3.5359077084523127,3.8591008692368622,1,0,0,1
187.729161989878,39.65560195286945,11.2314173284613,9.705119294188366,0.1300351102454482,5.911731423003353,1,0,0,1
155.3639462419069,43.07494505301823,17.343884800435454,81.72883803879503,0.3180307178635729,7.22212234892541,0,0,1,0
18.642503092992364,52.87484957695364,33.27324320213056,22.83767477795013,0.8717512770948694,2.4500074075488283,0,0,1,0
46.68308517772351,28.75822835974729,12.506701673896696,83.69582285374976,1.318336389567365,1.7230038046527334,0,0,1,0
20.685923133489645,59.905404104422594,66.8237793443426,36.72763171704656,2.5410879211092614,9.722355132462496,0,1,0,0
226.3795398296853,36.9817320347684,48.37585211214603,70.04152170270379,6.667400469498621,6.194695266435703,1,0,0,1
116.88103356595109,14.47728937012088,59.33306824552199,33.73027680075696,0.7386229490728031,9.815086432244955,0,0,0,0
182.9140349959989,46.75394709012815,25.71824673066966,86.53205041111828,0.072864907382881,3.410672071965679,0,0,1,0
318.5726011348716,52.59568102629527,36.63388264929545,16.397341296653693,2.4229689771712324,7.045165414742608,0,1,0,1
94.75935791061748,24.0057006240516,69.74420273674525,21.06678103453388,1.3909544130085607,2.264906183585315,0,0,1,0
149.53019383211412,56.43075541992518,96.877245126736,49.37271126429221,0.3319856725275755,2.6489417041754333,0,0,1,1
266.88738710463656,59.36859528594599,14.537509624198828,12.374459513433152,1.0242858262946115,5.143426106632759,1,0,0,1
87.79137626715163,21.61426924266853,90.13458887697396,22.638216623158574,2.033998379572448,3.230200348805308,0,1,0,1
36.17316934178962,64.01128836291332,61.919308118008765,89.93897439908129,2.207201929892281,1.7178345602138154,1,0,0,0
108.51549399068112,13.442691682925505,60.75276100800613,92.88406950330985,1.038576443442288,2.6656629847937934,1,0,0,0
64.8152376663615,17.120940104149398,55.02506816869843,38.86333963973797,0.5462282362681892,0.4056965249353531,0,0,1,1
326.09720179647485,16.053490354281568,16.245467731376504,88.0957418912542,5.45971011128323,7.059015033700991,1,0,0,1
284.76092905190177,58.639382600472224,18.08891665625446,54.03422081060886,1.633123387250356,4.946560738004322,0,0,1,1
225.357277213544,44.25755313949771,64.08208050931775,29.27682192863904,0.7869749095776605,0.98771851072503,0,0,0,1
306.296600663824,14.126256993336373,40.68627142920025,68.21588489725389,0.4937214614584042,1.7583552316284874,1,0,0,1
283.2485061456989,31.41940510210094,92.55412599199126,64.30116259173715,1.9701402136880208,1.070218654220808,0,1,0,1
73.43382002125219,41.91788150418813,46.5931483623525,94.021278719786,0.4159709029293597,6.14529844234497,0,0,1,0
313.47005948659245,10.007845099362996,22.89533128323769,28.85425586683549,0.2825878965886458,0.9873931179443132,0,0,1,1
193.37636225132124,57.94498210444032,74.32469501518324,65.48535523955618,1.1320038284679432,7.555109213700399,0,0,1,1
284.5296527557813,53.21621212649211,36.40180792969089,9.68213795265022,0.5137088283977849,0.2540836472378922,0,1,0,1
314.6710419739877,35.31240641459829,57.29232766203039,15.228143482704748,1.4869463624901114,2.531289090559126,0,1,0,1
118.12118149043371,63.02759691555023,72.8049506954653,5.352653745598394,0.188240543657051,8.912133425124477,0,1,0,1
47.4176543394101,30.065658756505982,91.02377000818632,94.95146129537058,1.596060247681863,7.199386615316347,0,0,0,0
87.49795526426017,64.04661914218987,81.29720753215085,77.204632743273,0.4996396373474264,0.7760349126105928,0,1,0,1
155.21664813292713,45.07519992821762,70.87249610854516,75.80507132601868,0.0003644459217936,8.220204739627539,0,0,0,0
288.12502041364763,43.08027639523649,71.16698641556292,50.87534677593617,0.2036197221979421,4.955699459325037,1,0,0,1
302.64839830715675,14.9572937177471,95.13321796288778,32.0060374614896,4.068434764835666,8.47549112032985,0,0,0,1
12.36372438060484,57.91566549827864,36.62416877468824,18.613785601640835,3.030114257414552,6.027360755781413,0,0,1,1
183.6540828763724,30.64938127523691,10.100088477656866,30.620726496181728,0.3990942561163451,6.834238668726943,0,1,0,1
151.91974107058485,14.734004346948762,34.47591034583788,38.83740997362252,2.260131821405223,9.935340525937296,0,1,0,0
85.51665556004828,5.756451198545543,29.61022416640696,73.06790872822647,1.406928973759313,2.3617386819439803,1,0,0,0
50.75422489345216,38.58534101830296,69.56511266025984,53.56956100128372,5.305768535109893,6.258258468875813,1,0,0,0
124.78915827723353,36.64397732736058,67.03404397889761,11.973526389993442,0.7016627540436274,4.630197831071113,1,0,0,1
330.5892993302565,48.16121734214951,63.41152444342514,6.622610806302101,1.71601371907454,0.4425469315807797,1,0,0,1
119.88899688705678,58.415483181068126,11.461909888850832,14.209896158065684,0.0984658536479168,0.193982882953507,0,1,0,1
186.3888113927445,9.76439507858177,75.59002490055828,41.94488423276414,0.7568860192770336,1.2363243492876936,0,0,1,1
249.02644602436047,48.88978942042174,39.11773712369424,88.98736253441164,4.9787762359923,6.508462818358553,0,1,0,1
133.63406480895995,16.244716645854933,69.8550390105968,62.36622330882994,1.1614736246295605,5.693272724738252,1,0,0,0
340.40590812512664,56.49062318942984,60.0920585651938,77.16433098879637,0.5092622174997673,5.556624133579088,0,0,1,1
337.2320802803178,54.14381083169937,40.84578328851165,46.97371350540937,0.1922119973562918,0.3669747871561878,0,1,0,1
95.6059805806238,37.44762529913266,22.1118640393697,37.54994748755385,1.8237054712686165,4.719564813782069,0,0,0,0
179.06449200341106,47.61456791739869,18.49770078944329,14.756033544496043,1.5528480903580748,9.24999703753316,0,0,1,1
112.29862533770168,23.861006791024906,84.83664998010012,83.83397199675845,0.7024605166240083,4.006039099640933,1,0,0,0
106.845768088339,33.27007393596888,92.65577878734022,75.48440261251126,4.522108193833282,6.26797857439514,0,1,0,1
22.54156210054115,54.2982138626283,68.48092420878696,20.13062878379526,0.033679508543609,7.809195822450277,0,1,0,0
217.25187355316493,32.55591183039283,19.309070337443504,51.103450748863445,0.54301339866194,7.85005652746178,1,0,0,0
180.9108678978129,26.46789591952651,46.18244951994166,48.86373271291204,3.8087810804688136,5.21683681983295,1,0,0,1
27.50277542499638,34.65274683501799,75.60452800946415,61.25823974178758,0.5805586087005966,8.586621856753247,1,0,0,0
104.73979784044788,54.6949551462331,80.18387956090613,90.1568204592135,0.4360355569835263,3.944212028969282,1,0,0,1
318.8104012286623,25.11248284225236,20.639676006197973,57.179429758623165,1.146064109149747,8.892497487108743,0,1,0,1
91.45104282677062,15.425695588144627,10.002764696084418,53.61955401007568,2.6042182454609573,2.440260305635676,0,1,0,0
59.26425651101585,47.72084121984685,74.09233412925445,9.529063964119755,0.1632945649931485,2.8381532495561816,1,0,0,1
176.41393849437142,54.55869276248491,42.09365583875851,10.661672841622154,4.297601106427581,0.578550210780061,0,0,1,1
345.12115439760424,11.038248711412,32.90331984564342,21.861211219411,2.3776513215181767,7.9660392735957135,0,1,0,1
92.29879231391014,19.392446765356684,11.16077228105729,7.922369452257345,0.2999652062351355,4.19969960051542,1,0,0,0
238.52608611799872,13.518319385659634,58.62694660853497,71.90176060130112,1.8672336634161648,2.32971030841842,1,0,0,1
268.950669211764,25.87648469493,86.60356618833836,70.09972735945668,0.7290988436481,2.356313262284967,1,0,0,1
90.79676495741587,32.021058734324754,96.1868481645329,17.245061098847863,0.7719861287801225,9.01892941523087,0,1,0,1
257.59355852803225,49.92958021779839,60.91704555519603,80.24710107157529,2.293793476970399,8.347470174587317,1,0,0,1
135.0462651245461,44.06885509290045,56.30151949659047,18.93074313615008,4.936557320183753,5.5576323093039735,0,1,0,1
224.98398240181703,42.25571404870587,17.6550746940317,32.1058028297623,0.203138417454309,6.180302464136425,0,1,0,1
225.4001016587042,26.142496796579263,59.39855213883398,27.40792092452285,0.8187215723166177,4.769539426975396,0,1,0,1
192.16339258541788,55.48685318508559,44.19811710688552,38.5076388715743,0.9836083404551554,3.947082101644148,1,0,0,1
40.69852181849882,33.27723004388987,64.64217527952192,27.919738930096567,0.708157113249511,9.158994968122398,0,1,0,0
294.0028485003409,63.74629628090927,44.9853713088892,49.00558337946069,0.6769238475096948,1.2998464000270056,0,1,0,1
119.06522209039018,43.04852829774421,31.626921110533008,41.66670932192169,0.0805263322419427,4.213545557676468,0,0,1,1
73.41629353595044,12.575884493870165,18.546874770553885,93.79125417013938,1.7353410153949795,3.478390984479359,0,0,1,0
23.863548128619733,45.57065372452604,38.34266001300061,10.03337151154031,0.8596219079497669,5.006599666498926,0,1,0,1
210.9036006840022,24.50624092590194,18.698035085897708,17.796323874861645,0.3249853328690433,4.603437151724491,0,1,0,1
240.37188302637605,46.17963180116585,25.92072557415856,9.754330451774225,2.539502423519919,5.21295083992826,0,1,0,1
15.639861835471091,9.178468889744344,98.86025427215914,61.32570754841382,2.4334864912994543,1.4421938234085911,0,0,1,0
184.1116398217556,15.492886230557565,49.96932012159568,9.905834967234762,0.999441339433895,5.155757940057106,1,0,0,1
87.0085635672989,56.34423553434718,57.86845898545149,80.27957636385109,0.5316960728289178,2.462067198177748,0,0,0,0
229.35874873921296,18.630773421410893,88.62566758634938,51.074476761373504,1.5245508728655128,1.8840969224325028,0,0,1,1
69.28458586169708,55.2224675145764,99.6012010441619,52.43068621233803,0.5098365963695053,0.6951004769226027,0,0,1,1
244.91883095483843,21.756565307264623,62.44430044102134,55.54350569409748,0.4037968048115218,7.6383929596236015,1,0,0,1
141.49001774218272,43.572914603522456,83.12264389397545,20.37323356755897,1.9668618974658416,4.303047112522771,0,1,0,1
328.48819617048974,46.64903441058986,39.424692190300775,22.79212728030388,0.0617412649485136,6.285104648951995,0,1,0,1
56.75712100963771,35.759285188703174,37.5169561702562,33.69355905857042,0.1493468023364624,7.289553765882196,1,0,0,0
125.9625593570879,23.31864060180388,46.243334889510415,58.41467742396663,0.0102169777130785,6.809200819869857,1,0,0,0
48.58099722180028,17.758662582265767,70.52565364062842,23.91059983461931,0.2489812655991819,4.731482154942338,0,0,1,0
324.39583021471134,6.991361273745573,71.39725203295889,15.469855441993513,0.1072279049701794,3.9095903630697113,0,1,0,1
308.2953801495336,23.236784074443428,38.371549118450574,92.3105197776589,8.20985200468063,3.790801100924603,0,1,0,1
97.70015342315293,44.18976743187698,21.98889317229658,6.978363332866062,0.5112234200644932,6.41848552945406,1,0,0,0
234.39457565162087,61.29828910690896,66.91566308189577,77.24276648024194,0.2424872077785944,4.97320383167164,0,0,1,1
287.8555480684134,57.27226893578312,21.549327596988807,75.92316346175198,0.4136228571330063,8.49886586748568,0,0,1,1
198.7682759438172,50.96388659211816,62.06432574063971,31.74927024605864,4.126254267433587,8.753284744050786,0,1,0,1
190.0811966410422,52.30684059519792,72.40799152506781,17.206395440658206,1.10145454315595,1.7470757611648586,0,1,0,1
92.22977890615356,44.89909420855972,73.05503467550065,18.106578203488105,0.680765787907025,1.40552483287997,0,1,0,1
41.65494105400573,20.61721145396018,77.8124899593637,67.76884555134733,3.0999829477159944,6.322489214058194,0,1,0,0
315.0533577041311,59.43170184234979,88.5573479409098,62.85259319775563,0.7537661090152034,3.04719619321968,1,0,0,1
316.1421394355324,45.24393871435005,54.99630927683096,75.44711068262481,0.6119716883456292,0.2347786517127336,0,0,0,1
225.2544954729111,38.6264378588264,75.7224270576614,89.37330551591943,0.3484325870718634,8.891994560161404,0,1,0,1
125.27012895655822,11.659368152808865,65.72554618292531,67.27346269399328,0.7117328848770275,2.307662634075892,0,1,0,0
128.7312553683047,31.82333262838553,26.79759458179143,19.02663828962991,0.5711975740603521,9.2963424842738,0,1,0,0
256.8249308158814,32.62149627211558,12.312068038246736,26.90983550888696,1.6965666739261365,7.188472786238623,0,0,1,1
315.0174883838762,56.8738165713602,35.60872471092404,80.79743577858031,0.5128541125467612,7.638402224619268,1,0,0,1
311.6093842501399,37.798893211267306,49.87303357038574,23.83754682507877,1.2912831378432166,2.0545418831419457,1,0,0,1
275.1576855915921,27.82403293822458,65.53953499857906,11.527008525903328,0.1022450886297327,2.380234534887288,0,0,1,1
228.29075969245784,63.60801971063956,86.49633974528848,68.29520486380254,0.3184707759844625,5.236614150549454,0,1,0,1
38.60758809831661,11.64323559957894,27.662114503554907,41.22737199411279,0.7848668094227906,1.7623935338661283,0,0,1,0
64.95376279216867,30.352905698716675,21.29948109086294,87.80360472913132,4.145723074970448,3.0890453421961706,1,0,0,0
315.50842409920693,7.521480510284317,96.71319527268948,63.522956398429535,0.7104199702036358,3.248551655580654,0,0,1,1
216.18588028426052,49.39424724601582,19.724010343876643,13.137708001249468,1.636297113245189,1.6383178358650026,1,0,0,1
13.12699754965408,60.08459313194904,53.06419630964702,90.30709105282946,0.4417322167985033,2.091569192281849,1,0,0,0
44.500324574450914,21.802239773029367,62.70073559139717,28.27015372762213,0.2037872764988912,7.896090827982152,0,0,1,0
235.59060149673897,56.50050060794725,58.723697881669445,35.34912413656572,0.0904797087938873,1.7135987527453205,0,1,0,1
11.720938507714354,22.533093827713863,17.74289413296489,41.203437231518784,0.5466578586141665,0.3331510488470287,0,1,0,0
64.67473748194953,59.64620969863491,15.132422260325743,9.610186676388192,0.2573591471287534,6.312081679157937,1,0,0,0
196.56948838463927,50.23771421580704,19.49350847149321,49.686388000754434,0.2867597317066347,9.761032037954877,0,1,0,0
245.2443672155157,53.29440661048632,62.70289154853513,16.0986641967763,2.1454277339017183,3.3455774555000573,0,1,0,1
231.6668282308842,6.08039333602727,58.991039887088895,41.087329401951656,0.0239472501312601,1.2306242468027102,0,0,0,1
86.25156521659032,62.76862142444156,31.036671283306983,36.563880919287584,1.2240238640449996,5.72535388740693,0,0,0,1
252.1409352581622,48.6002595242194,67.39967276610324,74.55560750838531,0.7157511556526306,9.06822440040168,0,1,0,1
90.66468974891202,23.285065723168,83.80607518500844,77.2853460469458,1.059500613268181,7.851414709293364,0,1,0,0
120.63589737415104,54.76367989153081,13.742106386193438,18.80715941501792,1.2411505291943905,6.244032890706524,0,1,0,1
263.8070777401282,21.891271904895795,54.831694919323816,37.98960686413036,0.5639345213856757,3.1848121412456134,0,0,1,1
230.87518567605292,57.36523037396768,72.03793708924212,38.60178449286485,0.5245678495522252,5.441707724098388,1,0,0,1
298.7359595680205,11.75482342471622,32.70807343627184,18.626939954247653,1.9830192120025043,0.9578861709773407,0,1,0,1
233.5883833821168,47.22115864764775,37.69938147638342,76.86081545460715,3.0751385668288536,6.805506971592665,1,0,0,1
203.2249251340604,37.44190859869462,65.22741126904455,68.65054955018809,0.3208699827351721,7.264705388031626,1,0,0,1
41.84942106155144,10.792068211726448,90.81417640993632,22.134360766733124,0.1540772820818551,9.652064647953692,1,0,0,0
135.0233730402074,19.51362969553034,82.89319782726095,38.00497177344192,3.4211738530623776,2.6409537195134623,0,1,0,1
100.16880501178665,5.744242176638887,62.48171971896252,14.52245223708628,0.645933155798378,0.2336413694780753,0,0,1,0
92.9564787488884,33.12607792787035,75.71995459815243,61.53859373837396,1.202159286953839,5.478804221050148,0,1,0,1
340.8235886158315,23.075915645600023,42.83402231870189,15.92347320937577,0.6683602809017247,7.082565518748303,0,1,0,1
143.65322638669855,40.90144905786553,67.6868975288882,93.7340751762426,0.2016731536646165,7.914554385035729,1,0,0,0
313.2958287602185,22.83426846251703,51.95634320148013,75.26138672190761,1.3349539683549734,1.9777023835968648,0,1,0,1
224.5871328390694,22.99514669041908,27.09425228118048,40.12146946255955,1.1171055734438209,2.654441046918385,1,0,0,1
280.23584320416046,49.5915919238962,73.15644464895314,57.0707539051419,0.3403387783629561,5.150279706409598,0,1,0,1
180.89661165576533,7.8885701587012065,60.08181736139398,87.02076345947678,0.9018615764552697,3.339478059201518,0,0,0,0
206.1473207729621,59.173699711519234,42.27594237582323,54.86893523562435,2.391436098695479,8.612089291545079,1,0,0,1
177.45601589841374,56.13583246347089,92.02052710707676,20.70486377581597,1.3389569033674849,4.763913529700266,1,0,0,1
76.38261585133513,45.06828099358439,11.884070604405997,39.083302002304336,0.152911764180398,8.005807508814929,0,1,0,0
255.6337191889118,40.593294206443055,38.419583612454645,80.88303785267709,1.1911809907835689,5.82716661679942,0,0,0,1
105.46260322989096,58.53814988837913,15.11932579998819,62.97917143906561,1.819713571482905,7.742246909090263,0,0,1,0
18.267428586694304,16.119810771722868,78.98745845994645,63.565194590042026,2.360407033367977,3.360096215976722,0,0,1,0
229.46058060843703,9.738149731449717,73.18967087024134,83.01393371196403,1.4878052852221184,8.322595388206597,0,1,0,0
70.21763099839664,19.370610194572286,39.82169968626853,85.45757517162542,0.2484766229564927,2.7819945397326644,0,0,0,0
329.7559186799909,52.67469672201142,70.80966119863658,87.78133146014926,1.8577080083386424,5.483683139632743,1,0,0,1
334.33571618087973,7.080216003588999,45.63435035763548,13.536427392784049,1.6967427948085978,2.1793707760800483,1,0,0,1
